"","Age-Linear","Age-Generalized","Video","All"
"1",0.951386781111529,0.906914648617858,1.05826829003468,0.882422263892967
"2",0.946746333344716,0.923189118190688,1.05270617689686,0.870258921322533
"3",0.905094631472033,0.875017280943606,1.07875642459097,0.88002875993856
"4",0.970997081249489,0.938398255419425,1.11043073608817,0.906015616554779
"5",0.90998070616162,0.873302987747492,1.04319506760648,0.787927228025749
"6",0.988739642069298,0.957572652779416,1.17515769138278,0.973810820065442
"7",0.910844212405378,0.880815574179127,1.12339180727343,1.06717662495438
"8",0.815687034159411,0.80097436948221,0.95933499673669,0.80914366436064
"9",0.954774728692253,0.924715865042823,1.16573345556458,1.00323117855851
"10",1.05649913639386,1.02613016437284,1.0627290594392,0.955054744456206
"11",1.03881272114406,1.02012152594107,1.00057078605479,0.899807971819531
"12",0.923174137249705,0.929689090892383,1.01080331021456,0.88786384189509
"13",0.983136023409726,0.967966268450389,1.07287807239072,0.902855197360841
"14",1.0180318466569,0.979761836146653,0.981802089464844,0.871377054330334
"15",0.909862363290252,0.886508559976178,1.06149260351834,0.851012717379626
"16",0.80569850811676,0.759919995773576,0.92007091854372,0.731245125384431
"17",1.06316493848577,1.0272752292366,1.02875535691869,0.918904317255438
"18",0.928231225661397,0.924549862206612,0.982931296416205,0.845058650414769
"19",0.905537363429017,0.86948391143943,0.923785431313604,0.820697279533329
"20",0.963700062087485,0.962786480720777,1.00193924755362,0.903972776422774
"21",1.03488391386841,0.983478952404991,1.13816696804776,0.961929558648689
"22",0.986020683587524,0.963402762583421,1.06012294391668,0.897677898014168
"23",0.952447879152616,0.94287173469705,0.959648648315766,0.755826051556648
"24",0.853301718767382,0.810687718898519,1.0779765146438,0.854158625049439
"25",0.813030164881497,0.819981088694075,0.895502412266657,0.731074066777556
"26",0.840027821420885,0.800944269496152,0.964976475587486,0.763953657396172
"27",0.908823952814548,0.870623921772976,0.98912279317907,0.816751057142664
"28",0.985932599866748,0.954770411718823,1.10147520944996,0.938900228749474
"29",0.948145452594515,0.973313137146615,1.01410506121399,0.899922328360512
"30",0.928049750381847,0.895780128123916,1.03910128459562,0.910295986347595
"31",0.924129022354807,0.912863229931982,1.00787398933745,0.843534161494192
"32",0.87442263480033,0.83484473059944,0.985251845981746,0.873027946200516
"33",0.921710833808431,0.89416755730187,1.02769799876294,0.813514957179925
"34",0.811956196327501,0.790101434569402,0.839943409041693,0.812298039429015
"35",0.969965281626264,0.966135783795291,1.17386870463241,0.903327611544826
"36",1.02040710810418,0.989733446069157,1.09268758161152,0.931774165452701
"37",0.84184728456339,0.84337723463132,0.899735940723345,0.845742912526514
"38",0.780572522064749,0.767892099001074,0.949544776144115,0.736468160628761
"39",0.816821096800648,0.805406716354389,0.940991830584198,0.793824156263387
"40",1.02672573134018,0.991400212051905,1.17530013421968,0.94705011298754
"41",0.892450848258007,0.872854521080344,0.961489062520684,0.809413562766604
"42",0.842088022952245,0.794329463774729,1.02115372121426,0.844552723506947
"43",0.920349193199269,0.908130630473721,1.00020857765934,0.824531815445623
"44",0.886612726877235,0.876461069756528,0.994797193036467,0.832605075558212
"45",0.894108843442962,0.856334456823705,0.995071920105576,0.865137725611903
"46",0.941916557137726,0.913431099240436,1.18611407822003,0.902886979675429
"47",0.961583777846584,0.926234033221658,1.06690414111303,0.916814167669524
"48",0.797073255409711,0.762534663472363,0.983512127917559,0.783633198188723
"49",1.12951258180086,1.09359910227786,1.10715904366201,0.998401417631151
"50",0.976635323870052,0.954611952049406,1.14347943126264,0.988341689961173
